대시보드품목,조회HS,기준월,HS코드,품목명,수출액_USD,수입액_USD,수출중량_KG,수입중량_KG,무역수지_USD,기준월_원본
자동차부품,8708,2025-06-01,8708700000,로드 휠(road wheel)과 그 부분품ㆍ부속품,28093540,36699059,5042995,8559002,-8605519,2025.06
자동차부품,8708,2025-06-01,8708800000,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],78398416,22583380,12136347,2242551,55815036,2025.06
자동차부품,8708,2025-06-01,8708910000,방열기와 그 부분품,9453585,3746234,655741,315243,5707351,2025.06
자동차부품,8708,2025-06-01,8708920000,"소음기(머플러), 배기관, 그 부분품",10748327,4907473,1204708,691433,5840854,2025.06
자동차부품,8708,2025-06-01,8708930000,클러치와 그 부분품,39467231,7782262,4582711,544511,31684969,2025.06
자동차부품,8708,2025-06-01,8708940000,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,67934187,30916015,9057673,1976824,37018172,2025.06
자동차부품,8708,2025-06-01,8708951000,에어백,2148412,12305729,93598,574860,-10157317,2025.06
자동차부품,8708,2025-06-01,8708959000,기타,10800249,33118329,1020375,2235450,-22318080,2025.06
자동차부품,8708,2025-06-01,8708991010,제8701호의 것,62711,43679,2761,748,19032,2025.06
자동차부품,8708,2025-06-01,8708991020,제8702호의 것,13,0,1,0,13,2025.06
자동차부품,8708,2025-06-01,8708991030,제8703호의 것,29912714,1896754,1706014,99754,28015960,2025.06
자동차부품,8708,2025-06-01,8708991040,제8704호의 것,85234,32553,28094,3550,52681,2025.06
자동차부품,8708,2025-06-01,8708991050,제8705호의 것,0,51733,0,2134,-51733,2025.06
자동차부품,8708,2025-06-01,8708999000,기타,524094018,61014289,63659488,4261714,463079729,2025.06
자동차부품,8708,2025-07-01,8708100000,완충기와 그 부분품,19011492,11041943,1521445,334449,7969549,2025.07
자동차부품,8708,2025-07-01,8708210000,안전벨트,9478656,5702047,887211,543060,3776609,2025.07
자동차부품,8708,2025-07-01,8708220000,"이 류의 소호주 제1호에서 규정한 전방 윈드스크린(윈드쉴드), 후방 창문과 그 밖의 창문",8860773,6941729,1527616,896202,1919044,2025.07
자동차부품,8708,2025-07-01,8708290000,기타,278752160,50402353,43557659,3212129,228349807,2025.07
자동차부품,8708,2025-07-01,8708301000,장착된 브레이크 라이닝,122695,230011,18003,23968,-107316,2025.07
자동차부품,8708,2025-07-01,8708302000,브레이크 부스터,468543,1522150,6129,64977,-1053607,2025.07
자동차부품,8708,2025-07-01,8708303000,전자 제어식 제동장치,43017,6462,1137,1009,36555,2025.07
자동차부품,8708,2025-07-01,8708309000,기타,72137157,30030376,11679909,4283781,42106781,2025.07
자동차부품,8708,2025-07-01,8708400000,기어박스와 그 부분품,260995320,100524240,23431854,6101874,160471080,2025.07
자동차부품,8708,2025-07-01,8708501000,차동장치를 갖춘 구동 차축(변속장치를 갖추었는지에 상관없다)과 그 부분품,135368912,14997712,21662482,2240257,120371200,2025.07
자동차부품,8708,2025-07-01,8708502000,비구동 차축과 그 부분품,23901201,1197642,3714301,262327,22703559,2025.07
자동차부품,8708,2025-07-01,8708700000,로드 휠(road wheel)과 그 부분품ㆍ부속품,29578315,34910524,5148382,7571281,-5332209,2025.07
자동차부품,8708,2025-07-01,8708800000,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],84597011,20427202,13508931,1984664,64169809,2025.07
자동차부품,8708,2025-07-01,8708910000,방열기와 그 부분품,8879637,3811734,654431,319194,5067903,2025.07
자동차부품,8708,2025-07-01,8708920000,"소음기(머플러), 배기관, 그 부분품",12881025,3801920,1581528,566430,9079105,2025.07
자동차부품,8708,2025-07-01,8708930000,클러치와 그 부분품,41337317,6526266,4691315,519432,34811051,2025.07
자동차부품,8708,2025-07-01,8708940000,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,78343818,28013818,9963013,1722255,50330000,2025.07
자동차부품,8708,2025-07-01,8708951000,에어백,3568897,10613824,141756,495912,-7044927,2025.07
자동차부품,8708,2025-07-01,8708959000,기타,12104568,28446865,1180172,2009764,-16342297,2025.07
자동차부품,8708,2025-07-01,8708991010,제8701호의 것,45247,55545,1055,1186,-10298,2025.07
자동차부품,8708,2025-07-01,8708991020,제8702호의 것,156912,1364,2857,79,155548,2025.07
자동차부품,8708,2025-07-01,8708991030,제8703호의 것,36734530,2104544,2050624,114177,34629986,2025.07
자동차부품,8708,2025-07-01,8708991040,제8704호의 것,201528,216546,67151,13448,-15018,2025.07
자동차부품,8708,2025-07-01,8708991050,제8705호의 것,47891,157393,3232,13455,-109502,2025.07
자동차부품,8708,2025-07-01,8708999000,기타,490144122,72262939,64208325,4964033,417881183,2025.07
자동차부품,8708,2025-08-01,8708100000,완충기와 그 부분품,13794349,11100240,1309457,325244,2694109,2025.08
자동차부품,8708,2025-08-01,8708210000,안전벨트,9095230,5457136,847872,494663,3638094,2025.08
자동차부품,8708,2025-08-01,8708220000,"이 류의 소호주 제1호에서 규정한 전방 윈드스크린(윈드쉴드), 후방 창문과 그 밖의 창문",6022422,7375322,1077301,956323,-1352900,2025.08
자동차부품,8708,2025-08-01,8708290000,기타,225474577,50328591,36465016,3242485,175145986,2025.08
자동차부품,8708,2025-08-01,8708301000,장착된 브레이크 라이닝,108681,61175,11981,11422,47506,2025.08
자동차부품,8708,2025-08-01,8708302000,브레이크 부스터,70908,999733,1229,32025,-928825,2025.08
자동차부품,8708,2025-08-01,8708303000,전자 제어식 제동장치,61549,79,3592,2,61470,2025.08
자동차부품,8708,2025-08-01,8708309000,기타,60103634,37603808,9893407,5054232,22499826,2025.08
자동차부품,8708,2025-08-01,8708400000,기어박스와 그 부분품,257665345,106926289,22260967,6194752,150739056,2025.08
자동차부품,8708,2025-08-01,8708501000,차동장치를 갖춘 구동 차축(변속장치를 갖추었는지에 상관없다)과 그 부분품,128030796,18661749,20307571,2770522,109369047,2025.08
자동차부품,8708,2025-08-01,8708502000,비구동 차축과 그 부분품,18876403,1420456,2978078,389159,17455947,2025.08
자동차부품,8708,2025-08-01,8708700000,로드 휠(road wheel)과 그 부분품ㆍ부속품,25545243,38690694,4708081,8643198,-13145451,2025.08
자동차부품,8708,2025-08-01,8708800000,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],75665220,20203987,12288533,1938879,55461233,2025.08
자동차부품,8708,2025-08-01,8708910000,방열기와 그 부분품,6232708,4482624,453258,414325,1750084,2025.08
자동차부품,8708,2025-08-01,8708920000,"소음기(머플러), 배기관, 그 부분품",11126538,4179195,1400987,658508,6947343,2025.08
자동차부품,8708,2025-08-01,8708930000,클러치와 그 부분품,37737879,5603353,4278308,434949,32134526,2025.08
자동차부품,8708,2025-08-01,8708940000,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,66306694,33572314,8637345,2174083,32734380,2025.08
자동차부품,8708,2025-08-01,8708951000,에어백,2839744,11937182,114046,581988,-9097438,2025.08
자동차부품,8708,2025-08-01,8708959000,기타,9812061,29227185,963096,2000320,-19415124,2025.08
자동차부품,8708,2025-08-01,8708991010,제8701호의 것,38487,20757,36811,427,17730,2025.08
자동차부품,8708,2025-08-01,8708991020,제8702호의 것,178281,42752,3149,3953,135529,2025.08
자동차부품,8708,2025-08-01,8708991030,제8703호의 것,28864443,2165628,1685627,107940,26698815,2025.08
자동차부품,8708,2025-08-01,8708991040,제8704호의 것,41115,16093,23741,2756,25022,2025.08
자동차부품,8708,2025-08-01,8708991050,제8705호의 것,0,184095,0,12967,-184095,2025.08
자동차부품,8708,2025-08-01,8708999000,기타,419998559,65932314,54973839,4817498,354066245,2025.08
자동차부품,8708,2025-09-01,8708100000,완충기와 그 부분품,15554981,12366044,1447794,409941,3188937,2025.09
자동차부품,8708,2025-09-01,8708210000,안전벨트,9916209,5098510,922026,450899,4817699,2025.09
자동차부품,8708,2025-09-01,8708220000,"이 류의 소호주 제1호에서 규정한 전방 윈드스크린(윈드쉴드), 후방 창문과 그 밖의 창문",5401873,6990455,923958,820946,-1588582,2025.09
자동차부품,8708,2025-09-01,8708290000,기타,254258594,54630933,40991923,3347292,199627661,2025.09
자동차부품,8708,2025-09-01,8708301000,장착된 브레이크 라이닝,165685,40370,12895,5312,125315,2025.09
자동차부품,8708,2025-09-01,8708302000,브레이크 부스터,74332,1627017,992,41404,-1552685,2025.09
자동차부품,8708,2025-09-01,8708303000,전자 제어식 제동장치,182499,15343,14059,4232,167156,2025.09
자동차부품,8708,2025-09-01,8708309000,기타,68501640,36301317,11582585,5679868,32200323,2025.09
자동차부품,8708,2025-09-01,8708400000,기어박스와 그 부분품,272005366,111916881,24086536,6721580,160088485,2025.09
자동차부품,8708,2025-09-01,8708501000,차동장치를 갖춘 구동 차축(변속장치를 갖추었는지에 상관없다)과 그 부분품,154314138,18414650,24900328,2364213,135899488,2025.09
자동차부품,8708,2025-09-01,8708502000,비구동 차축과 그 부분품,20522470,1792388,3349879,541085,18730082,2025.09
자동차부품,8708,2025-09-01,8708700000,로드 휠(road wheel)과 그 부분품ㆍ부속품,28479610,39097070,5129355,8535977,-10617460,2025.09
자동차부품,8708,2025-09-01,8708800000,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],86014336,20242550,13960790,2177079,65771786,2025.09
자동차부품,8708,2025-09-01,8708910000,방열기와 그 부분품,7237783,4186360,610054,367548,3051423,2025.09
자동차부품,8708,2025-09-01,8708920000,"소음기(머플러), 배기관, 그 부분품",12396674,3570829,1501468,475937,8825845,2025.09
자동차부품,8708,2025-09-01,8708930000,클러치와 그 부분품,44253791,6783709,4996943,480651,37470082,2025.09
자동차부품,8708,2025-09-01,8708940000,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,72004008,31842406,9810825,2088148,40161602,2025.09
자동차부품,8708,2025-09-01,8708951000,에어백,2457452,10351906,97935,476144,-7894454,2025.09
자동차부품,8708,2025-09-01,8708959000,기타,11683315,28540897,1128943,1928579,-16857582,2025.09
자동차부품,8708,2025-09-01,8708991010,제8701호의 것,13185,29561,33552,897,-16376,2025.09
자동차부품,8708,2025-09-01,8708991020,제8702호의 것,69769,18522,1233,1268,51247,2025.09
자동차부품,8708,2025-09-01,8708991030,제8703호의 것,30678158,2062435,1773523,126039,28615723,2025.09
자동차부품,8708,2025-09-01,8708991040,제8704호의 것,129239,248904,90502,16547,-119665,2025.09
자동차부품,8708,2025-09-01,8708991050,제8705호의 것,105847,22344,3182,3675,83503,2025.09
자동차부품,8708,2025-09-01,8708999000,기타,531779357,60422189,67339472,4592692,471357168,2025.09
자동차부품,8708,2025-10-01,8708100000,완충기와 그 부분품,15988180,14061804,1426441,447983,1926376,2025.10
자동차부품,8708,2025-10-01,8708210000,안전벨트,6816412,4540752,592066,423945,2275660,2025.10
자동차부품,8708,2025-10-01,8708220000,"이 류의 소호주 제1호에서 규정한 전방 윈드스크린(윈드쉴드), 후방 창문과 그 밖의 창문",5967712,4426882,1008781,539591,1540830,2025.10
자동차부품,8708,2025-10-01,8708290000,기타,195640494,49402264,30881092,2882228,146238230,2025.10
자동차부품,8708,2025-10-01,8708301000,장착된 브레이크 라이닝,109290,152399,6741,14616,-43109,2025.10
자동차부품,8708,2025-10-01,8708302000,브레이크 부스터,1197,1048235,72,30144,-1047038,2025.10
자동차부품,8708,2025-10-01,8708303000,전자 제어식 제동장치,64755,26390,1527,5134,38365,2025.10
자동차부품,8708,2025-10-01,8708309000,기타,52929684,29840287,9332123,4646044,23089397,2025.10
자동차부품,8708,2025-10-01,8708400000,기어박스와 그 부분품,241255236,83566206,21428724,4823674,157689030,2025.10
자동차부품,8708,2025-10-01,8708501000,차동장치를 갖춘 구동 차축(변속장치를 갖추었는지에 상관없다)과 그 부분품,110859523,16530341,17994894,2271001,94329182,2025.10
자동차부품,8708,2025-10-01,8708502000,비구동 차축과 그 부분품,18536089,1117428,3108047,335080,17418661,2025.10
자동차부품,8708,2025-10-01,8708700000,로드 휠(road wheel)과 그 부분품ㆍ부속품,22569606,36081273,3991631,7654064,-13511667,2025.10
자동차부품,8708,2025-10-01,8708800000,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],68599827,17177859,11524052,1725073,51421968,2025.10
자동차부품,8708,2025-10-01,8708910000,방열기와 그 부분품,6033561,3307101,469667,280024,2726460,2025.10
자동차부품,8708,2025-10-01,8708920000,"소음기(머플러), 배기관, 그 부분품",8766105,3889529,1044840,561436,4876576,2025.10
자동차부품,8708,2025-10-01,8708930000,클러치와 그 부분품,34210807,6142456,3858638,484042,28068351,2025.10
자동차부품,8708,2025-10-01,8708940000,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,53259586,26517533,7492057,1674971,26742053,2025.10
자동차부품,8708,2025-10-01,8708951000,에어백,2122035,10791342,76654,494107,-8669307,2025.10
자동차부품,8708,2025-10-01,8708959000,기타,9842031,23788680,984622,1594255,-13946649,2025.10
자동차부품,8708,2025-10-01,8708991010,제8701호의 것,11727,37575,1522,489,-25848,2025.10
자동차부품,8708,2025-10-01,8708991020,제8702호의 것,63118,4916,1066,3236,58202,2025.10
자동차부품,8708,2025-10-01,8708991030,제8703호의 것,22923507,1455149,1308092,80054,21468358,2025.10
자동차부품,8708,2025-10-01,8708991040,제8704호의 것,152645,203932,91530,12544,-51287,2025.10
자동차부품,8708,2025-10-01,8708991050,제8705호의 것,0,33885,0,6637,-33885,2025.10
자동차부품,8708,2025-10-01,8708999000,기타,390664351,57026322,51942252,4054807,333638029,2025.10
자동차부품,8708,2025-11-01,8708100000,완충기와 그 부분품,15578956,10620895,1344353,405849,4958061,2025.11
자동차부품,8708,2025-11-01,8708210000,안전벨트,6952105,4363493,643442,386310,2588612,2025.11
자동차부품,8708,2025-11-01,8708220000,"이 류의 소호주 제1호에서 규정한 전방 윈드스크린(윈드쉴드), 후방 창문과 그 밖의 창문",6120370,6039674,1083469,657239,80696,2025.11
자동차부품,8708,2025-11-01,8708290000,기타,199652387,39649279,30672419,2276238,160003108,2025.11
자동차부품,8708,2025-11-01,8708301000,장착된 브레이크 라이닝,63499,123710,12297,15573,-60211,2025.11
자동차부품,8708,2025-11-01,8708302000,브레이크 부스터,290647,1077118,5553,40362,-786471,2025.11
자동차부품,8708,2025-11-01,8708303000,전자 제어식 제동장치,17144,4959,1041,922,12185,2025.11
자동차부품,8708,2025-11-01,8708309000,기타,50732161,36460717,8323442,5668066,14271444,2025.11
자동차부품,8708,2025-11-01,8708400000,기어박스와 그 부분품,242229686,67309099,21245659,4451896,174920587,2025.11
자동차부품,8708,2025-11-01,8708501000,차동장치를 갖춘 구동 차축(변속장치를 갖추었는지에 상관없다)과 그 부분품,117101645,17001811,19142510,2398371,100099834,2025.11
자동차부품,8708,2025-11-01,8708502000,비구동 차축과 그 부분품,22237149,1652418,3404395,382989,20584731,2025.11
자동차부품,8708,2025-11-01,8708700000,로드 휠(road wheel)과 그 부분품ㆍ부속품,22722116,35705888,4141230,7721152,-12983772,2025.11
자동차부품,8708,2025-11-01,8708800000,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],69084338,15749779,10845621,1619078,53334559,2025.11
자동차부품,8708,2025-11-01,8708910000,방열기와 그 부분품,5644676,3361846,440505,287254,2282830,2025.11
자동차부품,8708,2025-11-01,8708920000,"소음기(머플러), 배기관, 그 부분품",9008221,3838554,1092034,645228,5169667,2025.11
자동차부품,8708,2025-11-01,8708930000,클러치와 그 부분품,38081193,4987985,4229360,333375,33093208,2025.11
자동차부품,8708,2025-11-01,8708940000,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,56293485,30503969,7864247,1908807,25789516,2025.11
자동차부품,8708,2025-11-01,8708951000,에어백,2577078,8965092,95885,396285,-6388014,2025.11
자동차부품,8708,2025-11-01,8708959000,기타,10569663,22763809,991827,1557519,-12194146,2025.11
자동차부품,8708,2025-11-01,8708991010,제8701호의 것,53773,42189,21289,1426,11584,2025.11
자동차부품,8708,2025-11-01,8708991020,제8702호의 것,72351,24877,1270,5650,47474,2025.11
자동차부품,8708,2025-11-01,8708991030,제8703호의 것,21084546,1931592,1201498,100476,19152954,2025.11
자동차부품,8708,2025-11-01,8708991040,제8704호의 것,76690,74083,24473,19867,2607,2025.11
자동차부품,8708,2025-11-01,8708991050,제8705호의 것,19614,267909,6510,2469,-248295,2025.11
자동차부품,8708,2025-11-01,8708999000,기타,410831135,57025082,55204145,3925403,353806053,2025.11
자동차부품,8708,2025-12-01,8708100000,완충기와 그 부분품,19909048,13042994,1741985,476597,6866054,2025.12
자동차부품,8708,2025-12-01,8708210000,안전벨트,9705358,4899543,919270,461720,4805815,2025.12
자동차부품,8708,2025-12-01,8708220000,"이 류의 소호주 제1호에서 규정한 전방 윈드스크린(윈드쉴드), 후방 창문과 그 밖의 창문",9035635,6718836,1771186,784127,2316799,2025.12
자동차부품,8708,2025-12-01,8708290000,기타,246841473,48173085,37850916,2631284,198668388,2025.12
자동차부품,8708,2025-12-01,8708301000,장착된 브레이크 라이닝,106435,154404,8010,27508,-47969,2025.12
자동차부품,8708,2025-12-01,8708302000,브레이크 부스터,11202,457813,199,12968,-446611,2025.12
자동차부품,8708,2025-12-01,8708303000,전자 제어식 제동장치,30796,18354,1007,4500,12442,2025.12
자동차부품,8708,2025-12-01,8708309000,기타,67900118,35948736,12027737,5155386,31951382,2025.12
자동차부품,8708,2025-12-01,8708400000,기어박스와 그 부분품,271234419,91822573,23766632,5519923,179411846,2025.12
자동차부품,8708,2025-12-01,8708501000,차동장치를 갖춘 구동 차축(변속장치를 갖추었는지에 상관없다)과 그 부분품,142535472,16844455,23203488,2331005,125691017,2025.12
자동차부품,8708,2025-12-01,8708502000,비구동 차축과 그 부분품,22187843,1177783,3491406,333531,21010060,2025.12
자동차부품,8708,2025-12-01,8708700000,로드 휠(road wheel)과 그 부분품ㆍ부속품,27171323,42494668,4859119,9487511,-15323345,2025.12
자동차부품,8708,2025-12-01,8708800000,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],79218554,19308669,14227268,2092156,59909885,2025.12
자동차부품,8708,2025-12-01,8708910000,방열기와 그 부분품,5816402,2937536,454611,271526,2878866,2025.12
자동차부품,8708,2025-12-01,8708920000,"소음기(머플러), 배기관, 그 부분품",10830472,4087731,1348585,698389,6742741,2025.12
자동차부품,8708,2025-12-01,8708930000,클러치와 그 부분품,43861160,7330818,4780185,532745,36530342,2025.12
자동차부품,8708,2025-12-01,8708940000,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,65740941,33058752,8802213,2050434,32682189,2025.12
자동차부품,8708,2025-12-01,8708951000,에어백,3159621,9964331,107237,424140,-6804710,2025.12
자동차부품,8708,2025-12-01,8708959000,기타,10660314,32034955,973639,2199095,-21374641,2025.12
자동차부품,8708,2025-12-01,8708991010,제8701호의 것,29017,147099,2582,3503,-118082,2025.12
자동차부품,8708,2025-12-01,8708991020,제8702호의 것,131159,9283,2408,5709,121876,2025.12
자동차부품,8708,2025-12-01,8708991030,제8703호의 것,25671296,1666655,1466404,118123,24004641,2025.12
자동차부품,8708,2025-12-01,8708991040,제8704호의 것,127185,448073,53816,27291,-320888,2025.12
자동차부품,8708,2025-12-01,8708991050,제8705호의 것,22259,798030,228,34853,-775771,2025.12
자동차부품,8708,2025-12-01,8708999000,기타,479158719,62265634,64231644,4562206,416893085,2025.12
자동차부품,8708,2026-01-01,8708100000,완충기와 그 부분품,16067507,14147553,1551625,534874,1919954,2026.01
자동차부품,8708,2026-01-01,8708210000,안전벨트,9443313,4573634,810692,457791,4869679,2026.01
자동차부품,8708,2026-01-01,8708220000,"이 류의 소호주 제1호에서 규정한 전방 윈드스크린(윈드쉴드), 후방 창문과 그 밖의 창문",6079847,5943519,1186975,691636,136328,2026.01
자동차부품,8708,2026-01-01,8708290000,기타,223796910,50849401,35966751,3003527,172947509,2026.01
자동차부품,8708,2026-01-01,8708301000,장착된 브레이크 라이닝,47652,164019,2779,34477,-116367,2026.01
자동차부품,8708,2026-01-01,8708302000,브레이크 부스터,22516,163096,1720,16878,-140580,2026.01
자동차부품,8708,2026-01-01,8708303000,전자 제어식 제동장치,25324,24839,1314,6303,485,2026.01
자동차부품,8708,2026-01-01,8708309000,기타,60867298,44001796,10304368,6460532,16865502,2026.01
자동차부품,8708,2026-01-01,8708400000,기어박스와 그 부분품,249931882,102025931,22060075,6158130,147905951,2026.01
자동차부품,8708,2026-01-01,8708501000,차동장치를 갖춘 구동 차축(변속장치를 갖추었는지에 상관없다)과 그 부분품,140519026,16454872,22983070,2393204,124064154,2026.01
자동차부품,8708,2026-01-01,8708502000,비구동 차축과 그 부분품,23799492,1842903,3666900,554869,21956589,2026.01
자동차부품,8708,2026-01-01,8708700000,로드 휠(road wheel)과 그 부분품ㆍ부속품,24519642,34961168,4333007,7615146,-10441526,2026.01
자동차부품,8708,2026-01-01,8708800000,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],71027092,23530736,12109010,2311883,47496356,2026.01
자동차부품,8708,2026-01-01,8708910000,방열기와 그 부분품,5355252,3807932,439955,301136,1547320,2026.01
자동차부품,8708,2026-01-01,8708920000,"소음기(머플러), 배기관, 그 부분품",8798923,4432303,1068939,672253,4366620,2026.01
자동차부품,8708,2026-01-01,8708930000,클러치와 그 부분품,40530598,7281113,4516228,507394,33249485,2026.01
자동차부품,8708,2026-01-01,8708940000,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,59525399,36225678,7953302,2212557,23299721,2026.01
자동차부품,8708,2026-01-01,8708951000,에어백,2334774,12775335,77811,581318,-10440561,2026.01
자동차부품,8708,2026-01-01,8708959000,기타,10008952,27196889,960802,1928455,-17187937,2026.01
자동차부품,8708,2026-01-01,8708991010,제8701호의 것,239997,55254,14108,1288,184743,2026.01
자동차부품,8708,2026-01-01,8708991020,제8702호의 것,89668,4372,1756,481,85296,2026.01
자동차부품,8708,2026-01-01,8708991030,제8703호의 것,28157784,1349796,1601050,112558,26807988,2026.01
자동차부품,8708,2026-01-01,8708991040,제8704호의 것,72276,42228,41486,13979,30048,2026.01
자동차부품,8708,2026-01-01,8708991050,제8705호의 것,89,7179,0,65,-7090,2026.01
자동차부품,8708,2026-01-01,8708999000,기타,385681021,64628924,53853360,4909905,321052097,2026.01
자동차부품,8708,2026-02-01,8708100000,완충기와 그 부분품,15763067,10547430,1358797,381549,5215637,2026.02
자동차부품,8708,2026-02-01,8708210000,안전벨트,7672341,5285116,699561,480534,2387225,2026.02
자동차부품,8708,2026-02-01,8708220000,"이 류의 소호주 제1호에서 규정한 전방 윈드스크린(윈드쉴드), 후방 창문과 그 밖의 창문",6122369,4847407,1241167,526790,1274962,2026.02
자동차부품,8708,2026-02-01,8708290000,기타,197881748,42319967,32059660,2605594,155561781,2026.02
자동차부품,8708,2026-02-01,8708301000,장착된 브레이크 라이닝,135770,18049,13385,3211,117721,2026.02
자동차부품,8708,2026-02-01,8708302000,브레이크 부스터,130447,317957,2897,12861,-187510,2026.02
자동차부품,8708,2026-02-01,8708303000,전자 제어식 제동장치,43813,4005,2342,125,39808,2026.02
자동차부품,8708,2026-02-01,8708309000,기타,51723703,29326352,8503829,5109391,22397351,2026.02
자동차부품,8708,2026-02-01,8708400000,기어박스와 그 부분품,221372120,62456310,19260466,4453161,158915810,2026.02
자동차부품,8708,2026-02-01,8708501000,차동장치를 갖춘 구동 차축(변속장치를 갖추었는지에 상관없다)과 그 부분품,118492889,16137048,19734644,2674032,102355841,2026.02
자동차부품,8708,2026-02-01,8708502000,비구동 차축과 그 부분품,16622577,889833,2640920,288050,15732744,2026.02
자동차부품,8708,2026-02-01,8708700000,로드 휠(road wheel)과 그 부분품ㆍ부속품,23403756,32128389,4034300,7313585,-8724633,2026.02
자동차부품,8708,2026-02-01,8708800000,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],62007978,15719694,10163799,2062366,46288284,2026.02
자동차부품,8708,2026-02-01,8708910000,방열기와 그 부분품,4371398,3424489,366285,277481,946909,2026.02
자동차부품,8708,2026-02-01,8708920000,"소음기(머플러), 배기관, 그 부분품",8871662,3686393,1125827,561052,5185269,2026.02
자동차부품,8708,2026-02-01,8708930000,클러치와 그 부분품,36798074,5802247,3989320,407299,30995827,2026.02
자동차부품,8708,2026-02-01,8708940000,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,49601156,31542253,7190507,2052337,18058903,2026.02
자동차부품,8708,2026-02-01,8708951000,에어백,1905660,12116798,62053,515050,-10211138,2026.02
자동차부품,8708,2026-02-01,8708959000,기타,9067377,27992354,891617,1928094,-18924977,2026.02
자동차부품,8708,2026-02-01,8708991010,제8701호의 것,80255,38511,62948,404,41744,2026.02
자동차부품,8708,2026-02-01,8708991020,제8702호의 것,96470,40481,11806,1188,55989,2026.02
자동차부품,8708,2026-02-01,8708991030,제8703호의 것,21664150,1105498,1261845,69318,20558652,2026.02
자동차부품,8708,2026-02-01,8708991040,제8704호의 것,113455,189706,49996,16544,-76251,2026.02
자동차부품,8708,2026-02-01,8708991050,제8705호의 것,73346,223,2061,10,73123,2026.02
자동차부품,8708,2026-02-01,8708999000,기타,351998922,56533956,47645019,4111860,295464966,2026.02
자동차부품,8708,2026-03-01,8708100000,완충기와 그 부분품,19426661,10239410,1680203,399246,9187251,2026.03
자동차부품,8708,2026-03-01,8708210000,안전벨트,9413050,5725636,981280,538504,3687414,2026.03
자동차부품,8708,2026-03-01,8708220000,"이 류의 소호주 제1호에서 규정한 전방 윈드스크린(윈드쉴드), 후방 창문과 그 밖의 창문",9035332,5751427,1748172,723502,3283905,2026.03
자동차부품,8708,2026-03-01,8708290000,기타,249478131,51008319,38712334,3186658,198469812,2026.03
자동차부품,8708,2026-03-01,8708301000,장착된 브레이크 라이닝,84810,68394,16834,27497,16416,2026.03
자동차부품,8708,2026-03-01,8708302000,브레이크 부스터,1405,172853,107,16271,-171448,2026.03
자동차부품,8708,2026-03-01,8708303000,전자 제어식 제동장치,18869,945,1066,32,17924,2026.03
자동차부품,8708,2026-03-01,8708309000,기타,63467421,38861136,10414767,4911935,24606285,2026.03
자동차부품,8708,2026-03-01,8708400000,기어박스와 그 부분품,276438713,91261302,24438665,5828548,185177411,2026.03
자동차부품,8708,2026-03-01,8708501000,차동장치를 갖춘 구동 차축(변속장치를 갖추었는지에 상관없다)과 그 부분품,147933770,20179730,24308451,3034655,127754040,2026.03
자동차부품,8708,2026-03-01,8708502000,비구동 차축과 그 부분품,22996734,1480420,3715823,432450,21516314,2026.03
자동차부품,8708,2026-03-01,8708700000,로드 휠(road wheel)과 그 부분품ㆍ부속품,27913458,46050268,4824724,10389525,-18136810,2026.03
자동차부품,8708,2026-03-01,8708800000,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],77055223,19971033,12929413,1672751,57084190,2026.03
자동차부품,8708,2026-03-01,8708910000,방열기와 그 부분품,5471840,3473376,419954,302605,1998464,2026.03
자동차부품,8708,2026-03-01,8708920000,"소음기(머플러), 배기관, 그 부분품",10605524,4281565,1350794,707056,6323959,2026.03
자동차부품,8708,2026-03-01,8708930000,클러치와 그 부분품,43223723,6067392,4770637,486336,37156331,2026.03
자동차부품,8708,2026-03-01,8708940000,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,66043410,28804120,9104580,1864368,37239290,2026.03
자동차부품,8708,2026-03-01,8708951000,에어백,2800504,14282392,90284,656916,-11481888,2026.03
