대시보드품목,조회HS,국가코드,국가,기준월,수출액_USD,전년동월_수출액_USD,YoY_%,MoM_%,수출액_십억달러
자동차부품,8708,NP,네팔,2025-06-01,71211,,,474.83855343881174,7.1211e-05
자동차부품,8708,NP,네팔,2025-07-01,49158,,,-30.96853014281501,4.9158e-05
자동차부품,8708,NP,네팔,2025-08-01,23516,,,-52.162415069775015,2.3516e-05
자동차부품,8708,NP,네팔,2025-09-01,21049,,,-10.490729715938086,2.1049e-05
자동차부품,8708,NP,네팔,2025-10-01,5483,,,-73.95125659176207,5.483e-06
자동차부품,8708,NP,네팔,2025-11-01,44888,,,718.6759073499909,4.4888e-05
자동차부품,8708,NP,네팔,2025-12-01,19532,,,-56.48725717340937,1.9532e-05
자동차부품,8708,NP,네팔,2026-01-01,9605,27122.0,-64.58594498930758,-50.82428834732746,9.605e-06
자동차부품,8708,NP,네팔,2026-02-01,14061,25722.0,-45.3347329134593,46.39250390421657,1.4061e-05
자동차부품,8708,NP,네팔,2026-03-01,25433,49226.0,-48.33421362694511,80.87618234833937,2.5433e-05
자동차부품,8708,NP,네팔,2026-04-01,20000,54441.0,-63.262981943755626,-21.362009987024734,2e-05
자동차부품,8708,NP,네팔,2026-05-01,2484,12388.0,-79.94833710041976,-87.58,2.484e-06
자동차부품,8708,NP,네팔,2026-06-01,13760,71211.0,-80.67714257628738,453.94524959742347,1.376e-05
자동차부품,8708,NP,네팔,2026-07-01,20168,49158.0,-58.973107123967615,46.569767441860456,2.0168e-05
자동차부품,8708,NO,노르웨이,2025-01-01,175363,,,,0.000175363
자동차부품,8708,NO,노르웨이,2025-02-01,183306,,,4.529461745065944,0.000183306
자동차부품,8708,NO,노르웨이,2025-03-01,113166,,,-38.26388661582272,0.000113166
자동차부품,8708,NO,노르웨이,2025-04-01,88993,,,-21.36065602742874,8.8993e-05
자동차부품,8708,NO,노르웨이,2025-05-01,56002,,,-37.07145505826301,5.6002e-05
자동차부품,8708,NO,노르웨이,2025-06-01,200072,,,257.2586693332381,0.000200072
자동차부품,8708,NO,노르웨이,2025-07-01,107642,,,-46.19836858730857,0.000107642
자동차부품,8708,NO,노르웨이,2025-08-01,93439,,,-13.194663792943274,9.3439e-05
자동차부품,8708,NO,노르웨이,2025-09-01,113546,,,21.518851871274315,0.000113546
자동차부품,8708,NO,노르웨이,2025-10-01,138142,,,21.66170538812464,0.000138142
자동차부품,8708,NO,노르웨이,2025-11-01,155888,,,12.84620173444717,0.000155888
자동차부품,8708,NO,노르웨이,2025-12-01,171026,,,9.710818023196133,0.000171026
자동차부품,8708,NO,노르웨이,2026-01-01,133164,175363.0,-24.063799091028326,-22.138154432659363,0.000133164
자동차부품,8708,NO,노르웨이,2026-02-01,68620,183306.0,-62.565327921617396,-48.46955633654741,6.862e-05
자동차부품,8708,NO,노르웨이,2026-03-01,115828,113166.0,2.3522966261951384,68.7962693092393,0.000115828
자동차부품,8708,NO,노르웨이,2026-04-01,120572,88993.0,35.48481341229086,4.095728148634192,0.000120572
자동차부품,8708,NO,노르웨이,2026-05-01,55855,56002.0,-0.26249062533481027,-53.674982583020935,5.5855e-05
자동차부품,8708,NO,노르웨이,2026-06-01,133959,200072.0,-33.04460394258067,139.83349744875122,0.000133959
자동차부품,8708,NO,노르웨이,2026-07-01,114205,107642.0,6.09706248490367,-14.746302973297798,0.000114205
자동차부품,8708,NC,뉴 칼레도니아,2025-01-01,11006,,,,1.1006e-05
자동차부품,8708,NC,뉴 칼레도니아,2025-02-01,40290,,,266.0730510630565,4.029e-05
자동차부품,8708,NC,뉴 칼레도니아,2025-03-01,28640,,,-28.91536361379995,2.864e-05
자동차부품,8708,NC,뉴 칼레도니아,2025-04-01,15576,,,-45.614525139664806,1.5576e-05
자동차부품,8708,NC,뉴 칼레도니아,2025-05-01,21251,,,36.43425783256291,2.1251e-05
자동차부품,8708,NC,뉴 칼레도니아,2025-06-01,41050,,,93.16738035857138,4.105e-05
자동차부품,8708,NC,뉴 칼레도니아,2025-07-01,15450,,,-62.36297198538367,1.545e-05
자동차부품,8708,NC,뉴 칼레도니아,2025-08-01,15767,,,2.0517799352750776,1.5767e-05
자동차부품,8708,NC,뉴 칼레도니아,2025-09-01,30966,,,96.39753916407687,3.0966e-05
자동차부품,8708,NC,뉴 칼레도니아,2025-10-01,11035,,,-64.36414131628237,1.1035e-05
자동차부품,8708,NC,뉴 칼레도니아,2025-11-01,33021,,,199.23878568192114,3.3021e-05
자동차부품,8708,NC,뉴 칼레도니아,2025-12-01,9506,,,-71.21225886557039,9.506e-06
자동차부품,8708,NC,뉴 칼레도니아,2026-01-01,46350,11006.0,321.1339269489369,387.5867872922365,4.635e-05
자동차부품,8708,NC,뉴 칼레도니아,2026-02-01,13552,40290.0,-66.3638620004964,-70.76159654800432,1.3552e-05
자동차부품,8708,NC,뉴 칼레도니아,2026-03-01,17872,28640.0,-37.59776536312849,31.87721369539551,1.7872e-05
자동차부품,8708,NC,뉴 칼레도니아,2026-04-01,28307,15576.0,81.7347200821777,58.387421665174564,2.8307e-05
자동차부품,8708,NC,뉴 칼레도니아,2026-05-01,90132,21251.0,324.13062914686367,218.40887413007383,9.0132e-05
자동차부품,8708,NC,뉴 칼레도니아,2026-06-01,14270,41050.0,-65.23751522533496,-84.16766520214796,1.427e-05
자동차부품,8708,NC,뉴 칼레도니아,2026-07-01,16554,15450.0,7.145631067961156,16.00560616678346,1.6554e-05
자동차부품,8708,NZ,뉴질랜드,2025-01-01,229377,,,,0.000229377
자동차부품,8708,NZ,뉴질랜드,2025-02-01,292555,,,27.543302074750308,0.000292555
자동차부품,8708,NZ,뉴질랜드,2025-03-01,307989,,,5.27558920544855,0.000307989
자동차부품,8708,NZ,뉴질랜드,2025-04-01,419842,,,36.3172061339853,0.000419842
자동차부품,8708,NZ,뉴질랜드,2025-05-01,397860,,,-5.2357791740702435,0.00039786
자동차부품,8708,NZ,뉴질랜드,2025-06-01,375327,,,-5.66354999245966,0.000375327
자동차부품,8708,NZ,뉴질랜드,2025-07-01,357260,,,-4.81366914717033,0.00035726
자동차부품,8708,NZ,뉴질랜드,2025-08-01,343912,,,-3.7362145216369047,0.000343912
자동차부품,8708,NZ,뉴질랜드,2025-09-01,677624,,,97.03412500872317,0.000677624
자동차부품,8708,NZ,뉴질랜드,2025-10-01,337149,,,-50.24541633708369,0.000337149
자동차부품,8708,NZ,뉴질랜드,2025-11-01,503511,,,49.3437619568796,0.000503511
자동차부품,8708,NZ,뉴질랜드,2025-12-01,256038,,,-49.149472404773675,0.000256038
자동차부품,8708,NZ,뉴질랜드,2026-01-01,264054,229377.0,15.117906328882146,3.1307852740608766,0.000264054
자동차부품,8708,NZ,뉴질랜드,2026-02-01,349801,292555.0,19.56760267300166,32.47328198020103,0.000349801
자동차부품,8708,NZ,뉴질랜드,2026-03-01,300299,307989.0,-2.4968424196968098,-14.151474695612654,0.000300299
자동차부품,8708,NZ,뉴질랜드,2026-04-01,331673,419842.0,-21.000519242953295,10.447587238052748,0.000331673
자동차부품,8708,NZ,뉴질랜드,2026-05-01,287889,397860.0,-27.640627356356507,-13.200953951633087,0.000287889
자동차부품,8708,NZ,뉴질랜드,2026-06-01,390609,375327.0,4.07164952161716,35.68041849462813,0.000390609
자동차부품,8708,NZ,뉴질랜드,2026-07-01,483221,357260.0,35.25751553490455,23.709643146983296,0.000483221
자동차부품,8708,NE,니제르,2025-03-01,50,,,,5e-08
자동차부품,8708,NE,니제르,2026-05-01,470681,,,941262.0000000001,0.000470681
자동차부품,8708,NI,니카라과,2025-01-01,261824,,,,0.000261824
자동차부품,8708,NI,니카라과,2025-02-01,383953,,,46.64545648985579,0.000383953
자동차부품,8708,NI,니카라과,2025-03-01,756085,,,96.92123775566279,0.000756085
자동차부품,8708,NI,니카라과,2025-04-01,349655,,,-53.75453818023106,0.000349655
자동차부품,8708,NI,니카라과,2025-05-01,451921,,,29.247687005762813,0.000451921
자동차부품,8708,NI,니카라과,2025-06-01,421535,,,-6.723741538897288,0.000421535
자동차부품,8708,NI,니카라과,2025-07-01,770904,,,82.88018788475453,0.000770904
자동차부품,8708,NI,니카라과,2025-08-01,415824,,,-46.06020983157436,0.000415824
자동차부품,8708,NI,니카라과,2025-09-01,537957,,,29.37132055869791,0.000537957
자동차부품,8708,NI,니카라과,2025-10-01,204002,,,-62.07838172939473,0.000204002
자동차부품,8708,NI,니카라과,2025-11-01,258736,,,26.830129116381208,0.000258736
자동차부품,8708,NI,니카라과,2025-12-01,88853,,,-65.65881825490074,8.8853e-05
자동차부품,8708,NI,니카라과,2026-01-01,274531,261824.0,4.853260205328769,208.97212249445712,0.000274531
자동차부품,8708,NI,니카라과,2026-02-01,222613,383953.0,-42.020768166937096,-18.91152547435444,0.000222613
자동차부품,8708,NI,니카라과,2026-03-01,127936,756085.0,-83.07915115364013,-42.529861239011204,0.000127936
자동차부품,8708,NI,니카라과,2026-04-01,248711,349655.0,-28.869600034319543,94.40267008504253,0.000248711
자동차부품,8708,NI,니카라과,2026-05-01,110268,451921.0,-75.60016020499158,-55.6642046391193,0.000110268
자동차부품,8708,NI,니카라과,2026-06-01,349065,421535.0,-17.191929495771408,216.5605615409729,0.000349065
자동차부품,8708,NI,니카라과,2026-07-01,90036,770904.0,-88.32072475950314,-74.20652314038932,9.0036e-05
자동차부품,8708,TW,대만,2025-01-01,1446093,,,,0.001446093
자동차부품,8708,TW,대만,2025-02-01,2383708,,,64.83780780350918,0.002383708
자동차부품,8708,TW,대만,2025-03-01,2691447,,,12.91009637086422,0.002691447
자동차부품,8708,TW,대만,2025-04-01,3490782,,,29.69908008591662,0.003490782
자동차부품,8708,TW,대만,2025-05-01,3208078,,,-8.09858650583164,0.003208078
자동차부품,8708,TW,대만,2025-06-01,2962600,,,-7.651871307368463,0.0029626
자동차부품,8708,TW,대만,2025-07-01,3305410,,,11.571254978734903,0.00330541
자동차부품,8708,TW,대만,2025-08-01,2545933,,,-22.97678654085272,0.002545933
자동차부품,8708,TW,대만,2025-09-01,1855351,,,-27.124908628781665,0.001855351
자동차부품,8708,TW,대만,2025-10-01,1636770,,,-11.78111311552369,0.00163677
자동차부품,8708,TW,대만,2025-11-01,2014943,,,23.10483452164935,0.002014943
자동차부품,8708,TW,대만,2025-12-01,1882333,,,-6.581327610756238,0.001882333
자동차부품,8708,TW,대만,2026-01-01,2022521,1446093.0,39.861060111624916,7.447566397656535,0.002022521
자동차부품,8708,TW,대만,2026-02-01,2881484,2383708.0,20.88242351831684,42.46991749405815,0.002881484
자동차부품,8708,TW,대만,2026-03-01,2424041,2691447.0,-9.935399062288797,-15.87525733267997,0.002424041
자동차부품,8708,TW,대만,2026-04-01,2438823,3490782.0,-30.135339302196474,0.6098081674361211,0.002438823
자동차부품,8708,TW,대만,2026-05-01,1114186,3208078.0,-65.26936065768975,-54.314601756667045,0.001114186
자동차부품,8708,TW,대만,2026-06-01,2182239,2962600.0,-26.34041045028016,95.85948845165888,0.002182239
자동차부품,8708,TW,대만,2026-07-01,1979644,3305410.0,-40.10897286569593,-9.283813551127995,0.001979644
자동차부품,8708,DK,덴마크,2025-01-01,98796,,,,9.8796e-05
자동차부품,8708,DK,덴마크,2025-02-01,19814,,,-79.94453216729423,1.9814e-05
자동차부품,8708,DK,덴마크,2025-03-01,9574,,,-51.68062985767639,9.574e-06
자동차부품,8708,DK,덴마크,2025-04-01,1592,,,-83.37163150198454,1.592e-06
자동차부품,8708,DK,덴마크,2025-05-01,2056,,,29.145728643216074,2.056e-06
자동차부품,8708,DK,덴마크,2025-06-01,4493,,,118.53112840466923,4.493e-06
자동차부품,8708,DK,덴마크,2025-07-01,6864,,,52.77097707545071,6.864e-06
자동차부품,8708,DK,덴마크,2025-08-01,1061,,,-84.5425407925408,1.061e-06
자동차부품,8708,DK,덴마크,2025-09-01,5014,,,372.5730442978322,5.014e-06
자동차부품,8708,DK,덴마크,2025-10-01,10592,,,111.24850418827283,1.0592e-05
자동차부품,8708,DK,덴마크,2025-11-01,10186,,,-3.8330815709969768,1.0186e-05
자동차부품,8708,DK,덴마크,2025-12-01,16037,,,57.44158649126252,1.6037e-05
자동차부품,8708,DK,덴마크,2026-01-01,3690,98796.0,-96.26503097291388,-76.9907089854711,3.69e-06
자동차부품,8708,DK,덴마크,2026-02-01,248,19814.0,-98.74835974563439,-93.27913279132791,2.48e-07
자동차부품,8708,DK,덴마크,2026-03-01,12876,9574.0,34.489241696260706,5091.935483870968,1.2876e-05
자동차부품,8708,DK,덴마크,2026-04-01,15131,1592.0,850.4396984924623,17.51320285803044,1.5131e-05
자동차부품,8708,DK,덴마크,2026-05-01,9479,2056.0,361.0408560311284,-37.35377701407706,9.479e-06
자동차부품,8708,DK,덴마크,2026-06-01,6997,4493.0,55.731137324727364,-26.184196645215742,6.997e-06
자동차부품,8708,DK,덴마크,2026-07-01,77203,6864.0,1024.752331002331,1003.3728740888952,7.7203e-05
자동차부품,8708,DM,도미니카,2025-02-01,58680,,,,5.868e-05
자동차부품,8708,DM,도미니카,2025-03-01,30809,,,-47.496591683708246,3.0809e-05
자동차부품,8708,DM,도미니카,2025-07-01,23125,,,-24.940764062449283,2.3125e-05
자동차부품,8708,DM,도미니카,2025-09-01,6448,,,-72.11675675675676,6.448e-06
자동차부품,8708,DM,도미니카,2025-12-01,24356,,,277.72952853598014,2.4356e-05
자동차부품,8708,DM,도미니카,2026-02-01,9654,,,-60.36294958121202,9.654e-06
자동차부품,8708,DM,도미니카,2026-03-01,160,,,-98.34265589392997,1.6e-07
자동차부품,8708,DM,도미니카,2026-05-01,30384,,,18890.0,3.0384e-05
자동차부품,8708,DM,도미니카,2026-07-01,2,,,-99.99341758820431,2e-09
자동차부품,8708,DO,도미니카 공화국,2025-01-01,1045343,,,,0.001045343
자동차부품,8708,DO,도미니카 공화국,2025-02-01,765120,,,-26.806799299368723,0.00076512
