dlr,godsCd,godsKor,impexp,statCd,statCdCntnKor1,wgt,year,_QUERY_CODE,_QUERY_NAME
63300,34010190,(기타 집적회로반도체),수출,GB,영국,73,2025.11,34010190,(기타 집적회로반도체)
134997601,34010190,(기타 집적회로반도체),수출,HK,홍콩,33515,2025.11,34010190,(기타 집적회로반도체)
280,34010190,(기타 집적회로반도체),수출,HR,크로아티아,0,2025.11,34010190,(기타 집적회로반도체)
417,34010190,(기타 집적회로반도체),수출,HU,헝가리,1,2025.11,34010190,(기타 집적회로반도체)
3568510,34010190,(기타 집적회로반도체),수출,ID,인도네시아,1699,2025.11,34010190,(기타 집적회로반도체)
76,34010190,(기타 집적회로반도체),수출,IE,아일랜드,2,2025.11,34010190,(기타 집적회로반도체)
36386,34010190,(기타 집적회로반도체),수출,IL,이스라엘,48,2025.11,34010190,(기타 집적회로반도체)
11485619,34010190,(기타 집적회로반도체),수출,IN,인도,7492,2025.11,34010190,(기타 집적회로반도체)
49864,34010190,(기타 집적회로반도체),수출,IT,이탈리아,41,2025.11,34010190,(기타 집적회로반도체)
2582255,34010190,(기타 집적회로반도체),수출,JP,일본,1581,2025.11,34010190,(기타 집적회로반도체)
45880,34010190,(기타 집적회로반도체),수출,MT,몰타,192,2025.11,34010190,(기타 집적회로반도체)
11324115,34010190,(기타 집적회로반도체),수출,MX,멕시코,6211,2025.11,34010190,(기타 집적회로반도체)
36761850,34010190,(기타 집적회로반도체),수출,MY,말레이시아,25901,2025.11,34010190,(기타 집적회로반도체)
105254,34010190,(기타 집적회로반도체),수출,NL,네덜란드,153,2025.11,34010190,(기타 집적회로반도체)
698,34010190,(기타 집적회로반도체),수출,NO,노르웨이,3,2025.11,34010190,(기타 집적회로반도체)
11457,34010190,(기타 집적회로반도체),수출,OM,오만,4,2025.11,34010190,(기타 집적회로반도체)
13861604,34010190,(기타 집적회로반도체),수출,PH,필리핀,13816,2025.11,34010190,(기타 집적회로반도체)
4444880,34010190,(기타 집적회로반도체),수출,PL,폴란드,1558,2025.11,34010190,(기타 집적회로반도체)
2929,34010190,(기타 집적회로반도체),수출,PT,포루투갈,3,2025.11,34010190,(기타 집적회로반도체)
980,34010190,(기타 집적회로반도체),수출,QA,카타르,1,2025.11,34010190,(기타 집적회로반도체)
136219,34010190,(기타 집적회로반도체),수출,RO,루마니아,54,2025.11,34010190,(기타 집적회로반도체)
644038,34010190,(기타 집적회로반도체),수출,RS,세르비아,948,2025.11,34010190,(기타 집적회로반도체)
331895,34010190,(기타 집적회로반도체),수출,SE,스웨덴,68,2025.11,34010190,(기타 집적회로반도체)
3660308,34010190,(기타 집적회로반도체),수출,SG,싱가포르,17786,2025.11,34010190,(기타 집적회로반도체)
34900,34010190,(기타 집적회로반도체),수출,SK,슬로바키아,206,2025.11,34010190,(기타 집적회로반도체)
10336802,34010190,(기타 집적회로반도체),수출,TH,태국,6715,2025.11,34010190,(기타 집적회로반도체)
2148041,34010190,(기타 집적회로반도체),수출,TR,튀르키예,419,2025.11,34010190,(기타 집적회로반도체)
223287685,34010190,(기타 집적회로반도체),수출,TW,대만,26011,2025.11,34010190,(기타 집적회로반도체)
3652157,34010190,(기타 집적회로반도체),수출,US,미국,4065,2025.11,34010190,(기타 집적회로반도체)
207454362,34010190,(기타 집적회로반도체),수출,VN,베트남,51775,2025.11,34010190,(기타 집적회로반도체)
22647,34010190,(기타 집적회로반도체),수출,ZA,남아프리카공화국,31,2025.11,34010190,(기타 집적회로반도체)
4035,34010190,(기타 집적회로반도체),수출,AR,아르헨티나,20,2025.12,34010190,(기타 집적회로반도체)
97204,34010190,(기타 집적회로반도체),수출,AT,오스트리아,175,2025.12,34010190,(기타 집적회로반도체)
3293,34010190,(기타 집적회로반도체),수출,AU,호주,4,2025.12,34010190,(기타 집적회로반도체)
257,34010190,(기타 집적회로반도체),수출,BE,벨기에,4,2025.12,34010190,(기타 집적회로반도체)
60188,34010190,(기타 집적회로반도체),수출,BG,불가리아,8,2025.12,34010190,(기타 집적회로반도체)
1376105,34010190,(기타 집적회로반도체),수출,BR,브라질,295,2025.12,34010190,(기타 집적회로반도체)
12955009,34010190,(기타 집적회로반도체),수출,CA,캐나다,596,2025.12,34010190,(기타 집적회로반도체)
805,34010190,(기타 집적회로반도체),수출,CH,스위스,1,2025.12,34010190,(기타 집적회로반도체)
248497388,34010190,(기타 집적회로반도체),수출,CN,중국,55362,2025.12,34010190,(기타 집적회로반도체)
747382,34010190,(기타 집적회로반도체),수출,CZ,체코공화국,131,2025.12,34010190,(기타 집적회로반도체)
10094486,34010190,(기타 집적회로반도체),수출,DE,독일,15230,2025.12,34010190,(기타 집적회로반도체)
18213,34010190,(기타 집적회로반도체),수출,DK,덴마크,59,2025.12,34010190,(기타 집적회로반도체)
2031397,34010190,(기타 집적회로반도체),수출,EG,이집트,290,2025.12,34010190,(기타 집적회로반도체)
21101,34010190,(기타 집적회로반도체),수출,ES,스페인,17,2025.12,34010190,(기타 집적회로반도체)
12047,34010190,(기타 집적회로반도체),수출,FI,핀란드,4,2025.12,34010190,(기타 집적회로반도체)
91778,34010190,(기타 집적회로반도체),수출,FR,프랑스,112,2025.12,34010190,(기타 집적회로반도체)
137049,34010190,(기타 집적회로반도체),수출,GB,영국,69,2025.12,34010190,(기타 집적회로반도체)
171437782,34010190,(기타 집적회로반도체),수출,HK,홍콩,38350,2025.12,34010190,(기타 집적회로반도체)
31948,34010190,(기타 집적회로반도체),수출,HU,헝가리,56,2025.12,34010190,(기타 집적회로반도체)
3656371,34010190,(기타 집적회로반도체),수출,ID,인도네시아,1993,2025.12,34010190,(기타 집적회로반도체)
25835,34010190,(기타 집적회로반도체),수출,IE,아일랜드,11,2025.12,34010190,(기타 집적회로반도체)
29413,34010190,(기타 집적회로반도체),수출,IL,이스라엘,61,2025.12,34010190,(기타 집적회로반도체)
12512973,34010190,(기타 집적회로반도체),수출,IN,인도,7596,2025.12,34010190,(기타 집적회로반도체)
98656,34010190,(기타 집적회로반도체),수출,IT,이탈리아,109,2025.12,34010190,(기타 집적회로반도체)
2487368,34010190,(기타 집적회로반도체),수출,JP,일본,1469,2025.12,34010190,(기타 집적회로반도체)
53403,34010190,(기타 집적회로반도체),수출,MT,몰타,219,2025.12,34010190,(기타 집적회로반도체)
8820303,34010190,(기타 집적회로반도체),수출,MX,멕시코,5126,2025.12,34010190,(기타 집적회로반도체)
39053577,34010190,(기타 집적회로반도체),수출,MY,말레이시아,29490,2025.12,34010190,(기타 집적회로반도체)
118128,34010190,(기타 집적회로반도체),수출,NL,네덜란드,187,2025.12,34010190,(기타 집적회로반도체)
13,34010190,(기타 집적회로반도체),수출,NO,노르웨이,1,2025.12,34010190,(기타 집적회로반도체)
34424,34010190,(기타 집적회로반도체),수출,OM,오만,3,2025.12,34010190,(기타 집적회로반도체)
8533564,34010190,(기타 집적회로반도체),수출,PH,필리핀,12496,2025.12,34010190,(기타 집적회로반도체)
320,34010190,(기타 집적회로반도체),수출,PK,파키스탄,2,2025.12,34010190,(기타 집적회로반도체)
7289586,34010190,(기타 집적회로반도체),수출,PL,폴란드,1875,2025.12,34010190,(기타 집적회로반도체)
2232,34010190,(기타 집적회로반도체),수출,RO,루마니아,5,2025.12,34010190,(기타 집적회로반도체)
671761,34010190,(기타 집적회로반도체),수출,RS,세르비아,1848,2025.12,34010190,(기타 집적회로반도체)
77840,34010190,(기타 집적회로반도체),수출,SE,스웨덴,13,2025.12,34010190,(기타 집적회로반도체)
5458221,34010190,(기타 집적회로반도체),수출,SG,싱가포르,20439,2025.12,34010190,(기타 집적회로반도체)
87059,34010190,(기타 집적회로반도체),수출,SK,슬로바키아,175,2025.12,34010190,(기타 집적회로반도체)
10442334,34010190,(기타 집적회로반도체),수출,TH,태국,5935,2025.12,34010190,(기타 집적회로반도체)
2060767,34010190,(기타 집적회로반도체),수출,TR,튀르키예,520,2025.12,34010190,(기타 집적회로반도체)
412431186,34010190,(기타 집적회로반도체),수출,TW,대만,31654,2025.12,34010190,(기타 집적회로반도체)
4721506,34010190,(기타 집적회로반도체),수출,US,미국,7061,2025.12,34010190,(기타 집적회로반도체)
247814612,34010190,(기타 집적회로반도체),수출,VN,베트남,61038,2025.12,34010190,(기타 집적회로반도체)
3395348,34010190,(기타 집적회로반도체),수출,AE,아랍에미리트 연합,78,2026.01,34010190,(기타 집적회로반도체)
354043,34010190,(기타 집적회로반도체),수출,AR,아르헨티나,4033,2026.01,34010190,(기타 집적회로반도체)
245995,34010190,(기타 집적회로반도체),수출,AT,오스트리아,317,2026.01,34010190,(기타 집적회로반도체)
41294,34010190,(기타 집적회로반도체),수출,AU,호주,9,2026.01,34010190,(기타 집적회로반도체)
277,34010190,(기타 집적회로반도체),수출,BE,벨기에,4,2026.01,34010190,(기타 집적회로반도체)
2988242,34010190,(기타 집적회로반도체),수출,BR,브라질,668,2026.01,34010190,(기타 집적회로반도체)
10541246,34010190,(기타 집적회로반도체),수출,CA,캐나다,262,2026.01,34010190,(기타 집적회로반도체)
1276,34010190,(기타 집적회로반도체),수출,CH,스위스,2,2026.01,34010190,(기타 집적회로반도체)
120471001,34010190,(기타 집적회로반도체),수출,CN,중국,61217,2026.01,34010190,(기타 집적회로반도체)
581143,34010190,(기타 집적회로반도체),수출,CZ,체코공화국,283,2026.01,34010190,(기타 집적회로반도체)
9937087,34010190,(기타 집적회로반도체),수출,DE,독일,14794,2026.01,34010190,(기타 집적회로반도체)
29034,34010190,(기타 집적회로반도체),수출,DK,덴마크,93,2026.01,34010190,(기타 집적회로반도체)
1813055,34010190,(기타 집적회로반도체),수출,EG,이집트,273,2026.01,34010190,(기타 집적회로반도체)
14074,34010190,(기타 집적회로반도체),수출,ES,스페인,21,2026.01,34010190,(기타 집적회로반도체)
39244,34010190,(기타 집적회로반도체),수출,FI,핀란드,16,2026.01,34010190,(기타 집적회로반도체)
33536,34010190,(기타 집적회로반도체),수출,FR,프랑스,22,2026.01,34010190,(기타 집적회로반도체)
26757,34010190,(기타 집적회로반도체),수출,GB,영국,99,2026.01,34010190,(기타 집적회로반도체)
182580541,34010190,(기타 집적회로반도체),수출,HK,홍콩,37518,2026.01,34010190,(기타 집적회로반도체)
31680,34010190,(기타 집적회로반도체),수출,HR,크로아티아,3,2026.01,34010190,(기타 집적회로반도체)
10171,34010190,(기타 집적회로반도체),수출,HU,헝가리,13,2026.01,34010190,(기타 집적회로반도체)
6469133,34010190,(기타 집적회로반도체),수출,ID,인도네시아,3006,2026.01,34010190,(기타 집적회로반도체)
13642,34010190,(기타 집적회로반도체),수출,IE,아일랜드,11,2026.01,34010190,(기타 집적회로반도체)
68205,34010190,(기타 집적회로반도체),수출,IL,이스라엘,79,2026.01,34010190,(기타 집적회로반도체)
14510673,34010190,(기타 집적회로반도체),수출,IN,인도,7329,2026.01,34010190,(기타 집적회로반도체)
117548,34010190,(기타 집적회로반도체),수출,IT,이탈리아,146,2026.01,34010190,(기타 집적회로반도체)
3006809,34010190,(기타 집적회로반도체),수출,JP,일본,3025,2026.01,34010190,(기타 집적회로반도체)
6384,34010190,(기타 집적회로반도체),수출,LT,리투아니아,2,2026.01,34010190,(기타 집적회로반도체)
24174,34010190,(기타 집적회로반도체),수출,MT,몰타,99,2026.01,34010190,(기타 집적회로반도체)
16594726,34010190,(기타 집적회로반도체),수출,MX,멕시코,11129,2026.01,34010190,(기타 집적회로반도체)
30703474,34010190,(기타 집적회로반도체),수출,MY,말레이시아,26605,2026.01,34010190,(기타 집적회로반도체)
137256,34010190,(기타 집적회로반도체),수출,NL,네덜란드,336,2026.01,34010190,(기타 집적회로반도체)
1389,34010190,(기타 집적회로반도체),수출,NO,노르웨이,4,2026.01,34010190,(기타 집적회로반도체)
15,34010190,(기타 집적회로반도체),수출,PA,파나마,0,2026.01,34010190,(기타 집적회로반도체)
5,34010190,(기타 집적회로반도체),수출,PE,페루,3,2026.01,34010190,(기타 집적회로반도체)
14663775,34010190,(기타 집적회로반도체),수출,PH,필리핀,13888,2026.01,34010190,(기타 집적회로반도체)
5355873,34010190,(기타 집적회로반도체),수출,PL,폴란드,2047,2026.01,34010190,(기타 집적회로반도체)
246238,34010190,(기타 집적회로반도체),수출,RO,루마니아,106,2026.01,34010190,(기타 집적회로반도체)
800609,34010190,(기타 집적회로반도체),수출,RS,세르비아,791,2026.01,34010190,(기타 집적회로반도체)
374451,34010190,(기타 집적회로반도체),수출,SE,스웨덴,73,2026.01,34010190,(기타 집적회로반도체)
5076743,34010190,(기타 집적회로반도체),수출,SG,싱가포르,22692,2026.01,34010190,(기타 집적회로반도체)
92636,34010190,(기타 집적회로반도체),수출,SK,슬로바키아,499,2026.01,34010190,(기타 집적회로반도체)
8496828,34010190,(기타 집적회로반도체),수출,TH,태국,6983,2026.01,34010190,(기타 집적회로반도체)
1521297,34010190,(기타 집적회로반도체),수출,TR,튀르키예,331,2026.01,34010190,(기타 집적회로반도체)
102499066,34010190,(기타 집적회로반도체),수출,TW,대만,20049,2026.01,34010190,(기타 집적회로반도체)
5879605,34010190,(기타 집적회로반도체),수출,US,미국,6852,2026.01,34010190,(기타 집적회로반도체)
287297176,34010190,(기타 집적회로반도체),수출,VN,베트남,62587,2026.01,34010190,(기타 집적회로반도체)
