기준월,HSK10,수출액_USD,MTI6,산업20
2025-01-01,0711905099,6749.0,012190,농수산식품
2025-01-01,0711909000,0.0,012190,농수산식품
2025-01-01,0712200000,686.0,012111,농수산식품
2025-01-01,0712311000,0.0,012410,농수산식품
2025-01-01,0712319000,0.0,012490,농수산식품
2025-01-01,0712320000,1135.0,012490,농수산식품
2025-01-01,0712330000,0.0,012490,농수산식품
2025-01-01,0712340000,30529.0,012450,농수산식품
2025-01-01,0712391010,140.0,012440,농수산식품
2025-01-01,0712391030,2770.0,012420,농수산식품
2025-01-01,0712391040,944.0,012430,농수산식품
2025-01-01,0712391090,704.0,012490,농수산식품
2025-01-01,0712901000,55155.0,012113,농수산식품
2025-01-01,0712902010,12445.0,012310,농수산식품
2025-01-01,0712902020,60115.0,012105,농수산식품
2025-01-01,0712902030,380.0,012112,농수산식품
2025-01-01,0712902040,0.0,012106,농수산식품
2025-01-01,0712902050,5162.0,012109,농수산식품
2025-01-01,0712902060,0.0,012102,농수산식품
2025-01-01,0712902070,4130.0,012190,농수산식품
2025-01-01,0712902080,779.0,012190,농수산식품
2025-01-01,0712902091,0.0,012190,농수산식품
2025-01-01,0712902092,0.0,012190,농수산식품
2025-01-01,0712902093,206.0,011210,농수산식품
2025-01-01,0712902094,0.0,012330,농수산식품
2025-01-01,0712902095,950.0,012190,농수산식품
2025-01-01,0712902096,9272.0,012190,농수산식품
2025-01-01,0712902097,8183.0,012190,농수산식품
2025-01-01,0712902099,109881.0,012190,농수산식품
2025-01-01,0712909000,153827.0,012190,농수산식품
2025-01-01,0713101000,0.0,011350,농수산식품
2025-01-01,0713102000,0.0,011350,농수산식품
2025-01-01,0713109000,0.0,011350,농수산식품
2025-01-01,0713200000,0.0,011390,농수산식품
2025-01-01,0713319000,0.0,011320,농수산식품
2025-01-01,0713329000,1582.0,011330,농수산식품
2025-01-01,0713339000,0.0,011340,농수산식품
2025-01-01,0713350000,0.0,011390,농수산식품
2025-01-01,0713390000,0.0,011390,농수산식품
2025-01-01,0713400000,0.0,011390,농수산식품
2025-01-01,0713500000,0.0,011390,농수산식품
2025-01-01,0713900000,0.0,011390,농수산식품
2025-01-01,0714102010,34792.0,011230,농수산식품
2025-01-01,0714102020,0.0,011230,농수산식품
2025-01-01,0714201000,45471.0,011220,농수산식품
2025-01-01,0714202000,12467.0,011220,농수산식품
2025-01-01,0714204000,0.0,011220,농수산식품
2025-01-01,0714309000,0.0,011220,농수산식품
2025-01-01,0714401000,0.0,011220,농수산식품
2025-01-01,0714901090,368.0,033900,농수산식품
2025-01-01,0714909010,0.0,011290,농수산식품
2025-01-01,0714909090,25266.0,011290,농수산식품
2025-01-01,0801110000,0.0,012560,농수산식품
2025-01-01,0801120000,0.0,012560,농수산식품
2025-01-01,0801190000,0.0,012560,농수산식품
2025-01-01,0801210000,0.0,011690,농수산식품
2025-01-01,0801220000,0.0,011690,농수산식품
2025-01-01,0801310000,0.0,011690,농수산식품
2025-01-01,0801320000,325.0,011690,농수산식품
2025-01-01,0802110000,1224.0,012550,농수산식품
2025-01-01,0802120000,5372.0,012550,농수산식품
2025-01-01,0802210000,0.0,012590,농수산식품
2025-01-01,0802220000,290.0,012590,농수산식품
2025-01-01,0802310000,1641.0,012520,농수산식품
2025-01-01,0802320000,762.0,012520,농수산식품
2025-01-01,0802410000,19456.0,012510,농수산식품
2025-01-01,0802420000,197.0,012510,농수산식품
2025-01-01,0802510000,0.0,012590,농수산식품
2025-01-01,0802520000,0.0,012590,농수산식품
2025-01-01,0802610000,0.0,012590,농수산식품
2025-01-01,0802620000,90099.0,012590,농수산식품
2025-01-01,0802800000,0.0,012590,농수산식품
2025-01-01,0802910000,0.0,012530,농수산식품
2025-01-01,0802920000,6.0,012530,농수산식품
2025-01-01,0802991020,364.0,012540,농수산식품
2025-01-01,0802999000,88717.0,012590,농수산식품
2025-01-01,0803100000,0.0,011617,농수산식품
2025-01-01,0803900000,8733.0,011617,농수산식품
2025-01-01,0804100000,0.0,011613,농수산식품
2025-01-01,0804200000,9943.0,011614,농수산식품
2025-01-01,0804300000,74.0,011615,농수산식품
2025-01-01,0804400000,72.0,011690,농수산식품
2025-01-01,0804502000,1918.0,011616,농수산식품
2025-01-01,0804503000,0.0,011690,농수산식품
2025-01-01,0805100000,239.0,011618,농수산식품
2025-01-01,0805211000,108696.0,011620,농수산식품
2025-01-01,0805219000,222030.0,011690,농수산식품
2025-01-01,0805290000,19683.0,011690,농수산식품
2025-01-01,0805400000,0.0,011690,농수산식품
2025-01-01,0805501000,0.0,011619,농수산식품
2025-01-01,0805502020,0.0,011619,농수산식품
2025-01-01,0805900000,71828.0,011620,농수산식품
2025-01-01,0806100000,8506273.0,011621,농수산식품
2025-01-01,0806200000,5000.0,011621,농수산식품
2025-01-01,0807110000,585.0,011622,농수산식품
2025-01-01,0807199000,214.0,011623,농수산식품
2025-01-01,0807200000,0.0,011690,농수산식품
2025-01-01,0808100000,58350.0,011601,농수산식품
2025-01-01,0808300000,1604907.0,011602,농수산식품
2025-01-01,0809290000,27.0,011608,농수산식품
2025-01-01,0809401000,0.0,011606,농수산식품
2025-01-01,0810100000,14364243.0,011603,농수산식품
2025-01-01,0810200000,0.0,011690,농수산식품
2025-01-01,0810400000,4837.0,011690,농수산식품
2025-01-01,0810500000,822687.0,011611,농수산식품
2025-01-01,0810600000,0.0,011690,농수산식품
2025-01-01,0810701000,216408.0,011610,농수산식품
2025-01-01,0810709000,1388.0,011610,농수산식품
2025-01-01,0810903000,20.0,011607,농수산식품
2025-01-01,0810909000,8431.0,011690,농수산식품
2025-01-01,0811100000,146739.0,011603,농수산식품
2025-01-01,0811200000,0.0,011690,농수산식품
2025-01-01,0811901000,34126.0,012510,농수산식품
2025-01-01,0811902000,0.0,011690,농수산식품
2025-01-01,0811909000,67381.0,011690,농수산식품
2025-01-01,0812100000,443.0,011608,농수산식품
2025-01-01,0812909000,0.0,011690,농수산식품
2025-01-01,0813100000,0.0,011605,농수산식품
2025-01-01,0813200000,41857.0,011606,농수산식품
2025-01-01,0813300000,7382.0,011601,농수산식품
2025-01-01,0813401000,239179.0,011610,농수산식품
2025-01-01,0813402000,10723.0,011607,농수산식품
2025-01-01,0813409000,43685.0,011690,농수산식품
2025-01-01,0813500000,105.0,016900,농수산식품
2025-01-01,0814001000,0.0,013900,농수산식품
2025-01-01,0901110000,44150.0,015110,농수산식품
2025-01-01,0901120000,4930.0,015110,농수산식품
2025-01-01,0901210000,216583.0,015110,농수산식품
2025-01-01,0901220000,2316.0,015110,농수산식품
2025-01-01,0901901000,0.0,015110,농수산식품
2025-01-01,0901902000,679.0,015110,농수산식품
2025-01-01,0902100000,27794.0,015310,농수산식품
2025-01-01,0902200000,103267.0,015310,농수산식품
2025-01-01,0902300000,31182.0,015320,농수산식품
2025-01-01,0902400000,249072.0,015320,농수산식품
2025-01-01,0903000000,0.0,011900,농수산식품
2025-01-01,0904110000,1263.0,012190,농수산식품
2025-01-01,0904120000,131263.0,012190,농수산식품
2025-01-01,0904210000,1478.0,012116,농수산식품
2025-01-01,0904220000,1860180.0,012116,농수산식품
2025-01-01,0905100000,0.0,011900,농수산식품
2025-01-01,0905200000,0.0,011900,농수산식품
2025-01-01,0906110000,0.0,015600,농수산식품
2025-01-01,0906190000,726.0,015600,농수산식품
2025-01-01,0906200000,2806.0,015600,농수산식품
2025-01-01,0907100000,0.0,015600,농수산식품
2025-01-01,0907200000,0.0,015600,농수산식품
2025-01-01,0908110000,0.0,015600,농수산식품
2025-01-01,0908120000,402.0,015600,농수산식품
2025-01-01,0908210000,0.0,015600,농수산식품
2025-01-01,0908220000,0.0,015600,농수산식품
2025-01-01,0908310000,0.0,015600,농수산식품
2025-01-01,0908320000,0.0,015600,농수산식품
2025-01-01,0909210000,0.0,015600,농수산식품
2025-01-01,0909220000,0.0,015600,농수산식품
2025-01-01,0909310000,0.0,015600,농수산식품
2025-01-01,0909320000,0.0,015600,농수산식품
2025-01-01,0909611000,0.0,015600,농수산식품
2025-01-01,0909612000,0.0,015600,농수산식품
2025-01-01,0909613000,0.0,015600,농수산식품
2025-01-01,0909621000,0.0,015600,농수산식품
2025-01-01,0909623000,0.0,015600,농수산식품
2025-01-01,0910111000,0.0,012117,농수산식품
2025-01-01,0910112000,0.0,012117,농수산식품
2025-01-01,0910121000,20.0,012117,농수산식품
2025-01-01,0910122000,3276.0,012117,농수산식품
2025-01-01,0910129000,0.0,012117,농수산식품
2025-01-01,0910200000,0.0,014400,농수산식품
2025-01-01,0910300000,3232.0,014400,농수산식품
2025-01-01,0910911000,20974.0,014400,농수산식품
2025-01-01,0910919000,0.0,014400,농수산식품
2025-01-01,0910991000,5.0,014400,농수산식품
2025-01-01,0910999000,0.0,014400,농수산식품
2025-01-01,1001190000,0.0,011130,농수산식품
2025-01-01,1001991090,0.0,013600,농수산식품
2025-01-01,1001992090,0.0,011130,농수산식품
2025-01-01,1001999090,0.0,011130,농수산식품
2025-01-01,1002900000,0.0,011130,농수산식품
2025-01-01,1003103000,1248.0,011120,농수산식품
2025-01-01,1003109000,0.0,011120,농수산식품
2025-01-01,1003901000,5.0,011120,농수산식품
2025-01-01,1003902000,0.0,011120,농수산식품
2025-01-01,1003903000,11780.0,011120,농수산식품
2025-01-01,1003909000,3386.0,011120,농수산식품
2025-01-01,1004900000,10818.0,011190,농수산식품
2025-01-01,1005100000,20.0,011140,농수산식품
2025-01-01,1005901000,0.0,013600,농수산식품
2025-01-01,1005902000,6549.0,011140,농수산식품
2025-01-01,1005909000,8080.0,011140,농수산식품
2025-01-01,1006201000,7408.0,011110,농수산식품
2025-01-01,1006202000,8192.0,011110,농수산식품
2025-01-01,1006301000,2983834.0,011110,농수산식품
2025-01-01,1006302000,42729.0,011110,농수산식품
2025-01-01,1006400000,38890.0,011110,농수산식품
2025-01-01,1007900000,1123.0,011160,농수산식품
2025-01-01,1008100000,400.0,011130,농수산식품
2025-01-01,1008219000,1645.0,011150,농수산식품
2025-01-01,1008291000,973.0,011190,농수산식품
2025-01-01,1008299000,0.0,011190,농수산식품
2025-01-01,1008500000,0.0,011190,농수산식품
2025-01-01,1008900000,31702.0,011430,농수산식품
2025-01-01,1101001000,1510263.0,011430,농수산식품
2025-01-01,1101002000,0.0,011490,농수산식품
2025-01-01,1102200000,5569.0,011440,농수산식품
2025-01-01,1102901000,4749.0,011420,농수산식품
2025-01-01,1102902000,6042.0,011410,농수산식품
2025-01-01,1102903000,0.0,011490,농수산식품
2025-01-01,1102909000,68928.0,011490,농수산식품
2025-01-01,1103110000,0.0,011430,농수산식품
2025-01-01,1103130000,0.0,011440,농수산식품
2025-01-01,1103192000,660.0,011490,농수산식품
2025-01-01,1103193000,148.0,011410,농수산식품
2025-01-01,1103199000,39155.0,011490,농수산식품
2025-01-01,1103203000,10.0,011420,농수산식품
2025-01-01,1103209000,16888.0,011490,농수산식품
2025-01-01,1104120000,0.0,011490,농수산식품
2025-01-01,1104191000,300.0,011410,농수산식품
2025-01-01,1104192000,5277.0,011420,농수산식품
2025-01-01,1104199000,31365.0,011490,농수산식품
2025-01-01,1104220000,0.0,011490,농수산식품
2025-01-01,1104230000,0.0,011490,농수산식품
2025-01-01,1104291000,212.0,011490,농수산식품
2025-01-01,1104292000,0.0,011420,농수산식품
2025-01-01,1104299000,52243.0,011490,농수산식품
2025-01-01,1104301000,167.0,011410,농수산식품
2025-01-01,1104309000,13927.0,011490,농수산식품
2025-01-01,1105100000,251.0,011490,농수산식품
2025-01-01,1105200000,0.0,011490,농수산식품
2025-01-01,1106100000,0.0,011390,농수산식품
2025-01-01,1106209000,320.0,013900,농수산식품
2025-01-01,1106300000,297.0,011690,농수산식품
2025-01-01,1107100000,339.0,011420,농수산식품
2025-01-01,1107209000,0.0,011420,농수산식품
2025-01-01,1108110000,0.0,011430,농수산식품
2025-01-01,1108121000,1646416.0,011440,농수산식품
2025-01-01,1108129000,0.0,931220,바이오헬스
2025-01-01,1108130000,53416.0,011490,농수산식품
2025-01-01,1108141000,0.0,011490,농수산식품
2025-01-01,1108149000,4692.0,011490,농수산식품
2025-01-01,1108191000,3539.0,011490,농수산식품
2025-01-01,1108199000,9217.0,011490,농수산식품
2025-01-01,1108200000,0.0,011490,농수산식품
2025-01-01,1109000000,0.0,014100,농수산식품
2025-01-01,1201901000,0.0,011310,농수산식품
2025-01-01,1201902000,0.0,011310,농수산식품
2025-01-01,1201903000,176.0,011310,농수산식품
2025-01-01,1201909000,16666.0,011310,농수산식품
2025-01-01,1202302000,0.0,011510,농수산식품
2025-01-01,1202410000,0.0,011510,농수산식품
2025-01-01,1202420000,597.0,011510,농수산식품
2025-01-01,1203000000,0.0,011590,농수산식품
2025-01-01,1204000000,0.0,011560,농수산식품
2025-01-01,1205109000,0.0,011590,농수산식품
2025-01-01,1205909000,0.0,011590,농수산식품
2025-01-01,1206000000,0.0,011540,농수산식품
2025-01-01,1207291000,0.0,011590,농수산식품
2025-01-01,1207299000,0.0,011590,농수산식품
2025-01-01,1207400000,65114.0,011520,농수산식품
2025-01-01,1207500000,0.0,011590,농수산식품
2025-01-01,1207600000,0.0,011590,농수산식품
2025-01-01,1207700000,112830.0,011590,농수산식품
2025-01-01,1207910000,0.0,011590,농수산식품
2025-01-01,1207991000,32251.0,011530,농수산식품
2025-01-01,1207999000,559.0,011590,농수산식품
2025-01-01,1208100000,3775.0,011310,농수산식품
2025-01-01,1208901000,0.0,011590,농수산식품
2025-01-01,1208909000,15433.0,011590,농수산식품
2025-01-01,1209210000,0.0,017000,농수산식품
2025-01-01,1209220000,0.0,017000,농수산식품
2025-01-01,1209230000,0.0,017000,농수산식품
2025-01-01,1209291000,0.0,017000,농수산식품
2025-01-01,1209299000,0.0,017000,농수산식품
2025-01-01,1209300000,0.0,017000,농수산식품
2025-01-01,1209911010,37368.0,017000,농수산식품
2025-01-01,1209911090,7326.0,017000,농수산식품
2025-01-01,1209912000,308161.0,017000,농수산식품
2025-01-01,1209913000,1783723.0,017000,농수산식품
2025-01-01,1209914000,319143.0,017000,농수산식품
2025-01-01,1209915000,21333.0,017000,농수산식품
2025-01-01,1209919000,913876.0,017000,농수산식품
2025-01-01,1209991010,0.0,032200,농수산식품
2025-01-01,1209991090,0.0,032200,농수산식품
2025-01-01,1209992000,0.0,011900,농수산식품
2025-01-01,1209994000,74484.0,032200,농수산식품
2025-01-01,1209999000,162619.0,011900,농수산식품
2025-01-01,1210201000,0.0,011900,농수산식품
2025-01-01,1211201190,72159.0,015510,농수산식품
2025-01-01,1211201211,0.0,015520,농수산식품
2025-01-01,1211201291,55799.0,015520,농수산식품
2025-01-01,1211201299,0.0,015520,농수산식품
2025-01-01,1211201319,165492.0,015530,농수산식품
2025-01-01,1211201391,4350830.0,015530,농수산식품
2025-01-01,1211201399,112510.0,015530,농수산식품
2025-01-01,1211202110,91202.0,015520,농수산식품
2025-01-01,1211202120,27616.0,015520,농수산식품
2025-01-01,1211202210,42304.0,015530,농수산식품
2025-01-01,1211202290,34015.0,015530,농수산식품
2025-01-01,1211209900,0.0,015590,농수산식품
2025-01-01,1211501000,0.0,015600,농수산식품
2025-01-01,1211901200,0.0,015600,농수산식품
2025-01-01,1211901300,0.0,015600,농수산식품
2025-01-01,1211901500,0.0,015600,농수산식품
2025-01-01,1211901600,1488.0,015600,농수산식품
2025-01-01,1211901700,0.0,015600,농수산식품
2025-01-01,1211901800,0.0,015600,농수산식품
2025-01-01,1211901910,0.0,015600,농수산식품
2025-01-01,1211901920,0.0,015600,농수산식품
2025-01-01,1211901930,213.0,015600,농수산식품
2025-01-01,1211901940,0.0,015600,농수산식품
2025-01-01,1211901960,26162.0,015600,농수산식품
2025-01-01,1211901970,0.0,015600,농수산식품
2025-01-01,1211901980,462.0,015600,농수산식품
2025-01-01,1211901999,190055.0,015600,농수산식품
2025-01-01,1211909010,788.0,015600,농수산식품
2025-01-01,1211909090,315889.0,014900,농수산식품
2025-01-01,1212211010,39723012.0,044100,농수산식품
2025-01-01,1212211030,325504.0,044100,농수산식품
2025-01-01,1212211090,78896.0,044100,농수산식품
2025-01-01,1212212010,1992217.0,044300,농수산식품
2025-01-01,1212212020,310931.0,044300,농수산식품
2025-01-01,1212212030,414.0,044300,농수산식품
2025-01-01,1212212040,10042.0,044300,농수산식품
2025-01-01,1212212090,139825.0,044300,농수산식품
2025-01-01,1212213010,1077349.0,044200,농수산식품
2025-01-01,1212213030,547.0,044200,농수산식품
2025-01-01,1212213090,31104.0,044200,농수산식품
2025-01-01,1212214010,8986.0,044900,농수산식품
2025-01-01,1212214020,11.0,044900,농수산식품
2025-01-01,1212214030,2870.0,044900,농수산식품
2025-01-01,1212214090,9361.0,044900,농수산식품
2025-01-01,1212215010,30569.0,044900,농수산식품
2025-01-01,1212215030,2078.0,044900,농수산식품
2025-01-01,1212215090,274892.0,044900,농수산식품
2025-01-01,1212216090,123028.0,044900,농수산식품
2025-01-01,1212217029,0.0,044900,농수산식품
2025-01-01,1212218029,0.0,044900,농수산식품
2025-01-01,1212218031,0.0,044900,농수산식품
2025-01-01,1212219019,0.0,044900,농수산식품
2025-01-01,1212219099,4089.0,044900,농수산식품
